path	category	name	device_type	uid
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/1) Giants/Ninjini.nfc	toys-to-life	Ninjini	Mifare Classic	50 80 E8 7D
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/1) Giants/Tree Rex.nfc	toys-to-life	Tree Rex	Mifare Classic	D0 CE 1B E1
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/1) Giants/Crusher (Granite).nfc	toys-to-life	Crusher (Granite)	Mifare Classic	13 E4 D3 CF
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/1) Giants/Ninjini (Scarlet).nfc	toys-to-life	Ninjini (Scarlet)	Mifare Classic	74 48 CB EB
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/1) Giants/Eye Brawl (Metallic Purple).nfc	toys-to-life	Eye Brawl (Metallic Purple)	Mifare Classic	7A 67 6A 2C
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/1) Giants/Hot Head (Sparkle).nfc	toys-to-life	Hot Head (Sparkle)	Mifare Classic	C4 13 24 7C
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Zap (Series 2).nfc	toys-to-life	Zap (Series 2)	Mifare Classic	12 C7 4F B8
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Slam Bam (Series 2).nfc	toys-to-life	Slam Bam (Series 2)	Mifare Classic	CC E5 49 A9
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Ignitor (Legendary).nfc	toys-to-life	Ignitor (Legendary)	Mifare Classic	D9 6B 21 91
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Pop Fizz (Lightcore).nfc	toys-to-life	Pop Fizz (Lightcore)	Mifare Classic	77 BE C8 A9
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Cynder (Series 2 GITD).nfc	toys-to-life	Cynder (Series 2 GITD)	Mifare Classic	46 24 6F D1
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Chop Chop (Metallic Blue).nfc	toys-to-life	Chop Chop (Metallic Blue)	Mifare Classic	B4 B4 ED AB
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Hot Dog.nfc	toys-to-life	Hot Dog	Mifare Classic	C9 59 BA 59
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Shroomboom (Metallic).nfc	toys-to-life	Shroomboom (Metallic)	Mifare Classic	8F 23 DF 81
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Zook (Series 2).nfc	toys-to-life	Zook (Series 2)	Mifare Classic	DF 75 A8 46
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Trigger Happy (Series 2).nfc	toys-to-life	Trigger Happy (Series 2)	Mifare Classic	D3 97 A5 44
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Wrecking Ball (Series 2).nfc	toys-to-life	Wrecking Ball (Series 2)	Mifare Classic	AB 4E 5C 8B
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Whirlwind (Polar).nfc	toys-to-life	Whirlwind (Polar)	Mifare Classic	05 27 BC 1D
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Shroomboom.nfc	toys-to-life	Shroomboom	Mifare Classic	07 09 65 6A
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Shroomboom (Lightcore).nfc	toys-to-life	Shroomboom (Lightcore)	Mifare Classic	1F BA 3A E1
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Hex (Series 2).nfc	toys-to-life	Hex (Series 2)	Mifare Classic	24 EC 7F CE
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Bash (Series 2).nfc	toys-to-life	Bash (Series 2)	Mifare Classic	7F 0E 28 13
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Jet-Vac (Legendary).nfc	toys-to-life	Jet-Vac (Legendary)	Mifare Classic	A3 2C 77 54
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Stealth Elf (Legendary).nfc	toys-to-life	Stealth Elf (Legendary)	Mifare Classic	29 2B 04 FD
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Lighting Rod (Metallic Purple).nfc	toys-to-life	Lighting Rod (Metallic Purple)	Mifare Classic	C4 D0 41 B9
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Fright Rider (GITD).nfc	toys-to-life	Fright Rider (GITD)	Mifare Classic	36 48 D0 A3
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Terrafin (Series2).nfc	toys-to-life	Terrafin (Series2)	Mifare Classic	49 12 18 AA
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Eruptor (White Flocked).nfc	toys-to-life	Eruptor (White Flocked)	Mifare Classic	B4 EA D9 B8
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Stealth Elf (Series 2).nfc	toys-to-life	Stealth Elf (Series 2)	Mifare Classic	6A 2B 43 3E
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Jet-Vac.nfc	toys-to-life	Jet-Vac	Mifare Classic	3F E5 21 4F
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Stump Smash (Series 2).nfc	toys-to-life	Stump Smash (Series 2)	Mifare Classic	C4 0F D1 B4
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Pop Fizz (Punch).nfc	toys-to-life	Pop Fizz (Punch)	Mifare Classic	73 B4 4C 17
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Sonic Boom (GITD).nfc	toys-to-life	Sonic Boom (GITD)	Mifare Classic	54 16 5D 2C
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Drobot (Lightcore).nfc	toys-to-life	Drobot (Lightcore)	Mifare Classic	43 47 C8 B7
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Eruptor (Series2).nfc	toys-to-life	Eruptor (Series2)	Mifare Classic	F5 29 97 F9
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Fright Rider.nfc	toys-to-life	Fright Rider	Mifare Classic	E2 C2 3D 03
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Sonic Boom (Series 2).nfc	toys-to-life	Sonic Boom (Series 2)	Mifare Classic	10 C7 CF 00
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Whirlwind (Series 2).nfc	toys-to-life	Whirlwind (Series 2)	Mifare Classic	4A 2A D8 E9
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Mini Jini (Sidekick).nfc	toys-to-life	Mini Jini (Sidekick)	Mifare Classic	5B 16 99 5B
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Chill (Lightcore).nfc	toys-to-life	Chill (Lightcore)	Mifare Classic	CD 34 E2 E0
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Wrecking Ball (Metal Purple).nfc	toys-to-life	Wrecking Ball (Metal Purple)	Mifare Classic	24 55 C9 5F
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Sonic Boom (Sparkle).nfc	toys-to-life	Sonic Boom (Sparkle)	Mifare Classic	54 B0 7B 2E
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Spyro (Series 2).nfc	toys-to-life	Spyro (Series 2)	Mifare Classic	B3 58 0E E2
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Eruptor (Lightcore).nfc	toys-to-life	Eruptor (Lightcore)	Mifare Classic	C8 B0 E9 32
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Cynder (Series 2).nfc	toys-to-life	Cynder (Series 2)	Mifare Classic	0D C6 F5 21
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Drobot (Series 2).nfc	toys-to-life	Drobot (Series 2)	Mifare Classic	AB 43 84 61
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Fright Rider (Halloween).nfc	toys-to-life	Fright Rider (Halloween)	Mifare Classic	AF 4C E8 18
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Thumpling (Sidekick).nfc	toys-to-life	Thumpling (Sidekick)	Mifare Classic	10 6F B1 97
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Jet-Vac (Lightcore).nfc	toys-to-life	Jet-Vac (Lightcore)	Mifare Classic	F8 D6 AC 8D
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Double Trouble 1.5 (Series 2).nfc	toys-to-life	Double Trouble 1.5 (Series 2)	Mifare Classic	04 09 A2 70
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Chop-Chop (Series 2).nfc	toys-to-life	Chop-Chop (Series 2)	Mifare Classic	69 D4 9A 06
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Drill Sergeant (Series 2).nfc	toys-to-life	Drill Sergeant (Series 2)	Mifare Classic	03 3A 4E 3D
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Hex (LightCore).nfc	toys-to-life	Hex (LightCore)	Mifare Classic	DA DD A2 1F
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Double Trouble (Series 2).nfc	toys-to-life	Double Trouble (Series 2)	Mifare Classic	DD 76 04 24
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Ignitor (Series 2).nfc	toys-to-life	Ignitor (Series 2)	Mifare Classic	49 5F 77 B1
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Sprocket (Pearl).nfc	toys-to-life	Sprocket (Pearl)	Mifare Classic	16 38 69 E0
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Zook (Stone).nfc	toys-to-life	Zook (Stone)	Mifare Classic	76 61 18 B4
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Flashwing.nfc	toys-to-life	Flashwing	Mifare Classic	54 BD 1F 23
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Chill (Legendary).nfc	toys-to-life	Chill (Legendary)	Mifare Classic	CD AD 00 A8
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Flashwing (Jade).nfc	toys-to-life	Flashwing (Jade)	Mifare Classic	55 59 83 C7
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Sprocket.nfc	toys-to-life	Sprocket	Mifare Classic	F8 9B 4C D3
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Hot Dog (Molten).nfc	toys-to-life	Hot Dog (Molten)	Mifare Classic	B5 40 03 80
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Prism Break (Employee Edition).nfc	toys-to-life	Prism Break (Employee Edition)	Mifare Classic	84 8D 12 37
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Flameslinger (Golden).nfc	toys-to-life	Flameslinger (Golden)	Mifare Classic	96 7E 9C A9
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Double Trouble (Royal).nfc	toys-to-life	Double Trouble (Royal)	Mifare Classic	9A 5B FA 3E
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Gill Grunt (Series 2).nfc	toys-to-life	Gill Grunt (Series 2)	Mifare Classic	BF 03 C0 BD
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Whirlwind (Stone).nfc	toys-to-life	Whirlwind (Stone)	Mifare Classic	46 51 F6 A2
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Prism Break (Series 2).nfc	toys-to-life	Prism Break (Series 2)	Mifare Classic	85 2C A8 E0
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Gill Grunt (Metallic).nfc	toys-to-life	Gill Grunt (Metallic)	Mifare Classic	2F 77 46 5A
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Flameslinger (Series 2).nfc	toys-to-life	Flameslinger (Series 2)	Mifare Classic	12 98 57 E7
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Chill.nfc	toys-to-life	Chill	Mifare Classic	3A C4 44 64
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Slam Bam (Legendary).nfc	toys-to-life	Slam Bam (Legendary)	Mifare Classic	32 3D 72 BD
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Lightning Rod (Series 2).nfc	toys-to-life	Lightning Rod (Series 2)	Mifare Classic	48 36 CD C3
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Prism Break (Lightcore).nfc	toys-to-life	Prism Break (Lightcore)	Mifare Classic	8F F4 E9 B6
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Pop Fizz.nfc	toys-to-life	Pop Fizz	Mifare Classic	16 9C 5F ED
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Stump Smash (White Flocked).nfc	toys-to-life	Stump Smash (White Flocked)	Mifare Classic	A4 16 AD 5F
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Eye Small (Sidekick).nfc	toys-to-life	Eye Small (Sidekick)	Mifare Classic	A9 C4 FC 83
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Barkley.nfc	toys-to-life	Barkley	Mifare Classic	D6 C7 65 43
BruceRFID/toys-to-life/Skylanders/Skylanders 2 Giants/2) Figures/Hot Dog (Bronze).nfc	toys-to-life	Hot Dog (Bronze)	Mifare Classic	F4 97 44 B9
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Healing Elixir.nfc	toys-to-life	Healing Elixir	Mifare Classic	34 3B 43 79
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Hidden Treasure.nfc	toys-to-life	Hidden Treasure	Mifare Classic	22 31 6A A1
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Pirate Seas.nfc	toys-to-life	Pirate Seas	Mifare Classic	9D 36 B2 33
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Volcanic Vault.nfc	toys-to-life	Volcanic Vault	Mifare Classic	EF 2C FC DC
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Sky Iron Shield.nfc	toys-to-life	Sky Iron Shield	Mifare Classic	1E 56 56 59
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Sparx The Dragonfly.nfc	toys-to-life	Sparx The Dragonfly	Mifare Classic	6F 2C 8D F6
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Time Twister.nfc	toys-to-life	Time Twister	Mifare Classic	51 24 63 F7
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Empire of Ice.nfc	toys-to-life	Empire of Ice	Mifare Classic	E6 3A 42 1A
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Ghost Swords.nfc	toys-to-life	Ghost Swords	Mifare Classic	1C BE BE 00
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Winged Boots.nfc	toys-to-life	Winged Boots	Mifare Classic	28 01 75 D6
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Dragons Peak.nfc	toys-to-life	Dragons Peak	Mifare Classic	4C 79 52 A8
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Darklight Crypt.nfc	toys-to-life	Darklight Crypt	Mifare Classic	31 6A 7A 69
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/2) Magic Items/Anvil Rain.nfc	toys-to-life	Anvil Rain	Mifare Classic	CC 08 4F 69
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Spyro (Dark).nfc	toys-to-life	Spyro (Dark)	Mifare Classic	4E CC 57 92
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Cynder (Clear).nfc	toys-to-life	Cynder (Clear)	Mifare Classic	D6 37 4A 58
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Flameslinger (Gold).nfc	toys-to-life	Flameslinger (Gold)	Mifare Classic	32 0E 7B C2
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Wrecking Ball (GITD).nfc	toys-to-life	Wrecking Ball (GITD)	Mifare Classic	D2 50 6C A7
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Chop-Chop (Legendary).nfc	toys-to-life	Chop-Chop (Legendary)	Mifare Classic	70 FA B0 9C
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Chop-Chop.nfc	toys-to-life	Chop-Chop	Mifare Classic	74 FE 13 F9
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Camo (Red).nfc	toys-to-life	Camo (Red)	Mifare Classic	C6 34 0B 9F
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Wham Shell (Clear).nfc	toys-to-life	Wham Shell (Clear)	Mifare Classic	B6 90 D3 85
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Terrabite (Sidekick).nfc	toys-to-life	Terrabite (Sidekick)	Mifare Classic	AF AA 0C 0B
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Voodood.nfc	toys-to-life	Voodood	Mifare Classic	49 5F F5 76
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Lightning Rod.nfc	toys-to-life	Lightning Rod	Mifare Classic	67 ED 8B E5
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Drill Sergeant (Red).nfc	toys-to-life	Drill Sergeant (Red)	Mifare Classic	56 89 72 89
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Drobot.nfc	toys-to-life	Drobot	Mifare Classic	1B 4D B2 6A
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Boomer (Silver).nfc	toys-to-life	Boomer (Silver)	Mifare Classic	82 70 29 0F
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Eruptor.nfc	toys-to-life	Eruptor	Mifare Classic	8D F3 6E 69
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Spyro (Legendary).nfc	toys-to-life	Spyro (Legendary)	Mifare Classic	8C A0 80 A6
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Eruptor (Silver).nfc	toys-to-life	Eruptor (Silver)	Mifare Classic	22 C6 A8 24
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Stump Smash.nfc	toys-to-life	Stump Smash	Mifare Classic	2C 7B 9F 17
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Gill Grunt (Green).nfc	toys-to-life	Gill Grunt (Green)	Mifare Classic	54 A5 4F 72
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/FlameSlinger.nfc	toys-to-life	FlameSlinger	Mifare Classic	1F D0 52 0B
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Stealth Elf (Clear).nfc	toys-to-life	Stealth Elf (Clear)	Mifare Classic	26 88 9F 78
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Sunburn.nfc	toys-to-life	Sunburn	Mifare Classic	F0 F0 45 50
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Gill Grunt.nfc	toys-to-life	Gill Grunt	Mifare Classic	19 AA 1B B4
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Camo.nfc	toys-to-life	Camo	Mifare Classic	04 CB 90 65
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Drill Sergeant.nfc	toys-to-life	Drill Sergeant	Mifare Classic	46 90 36 E3
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Trigger Happy (Legendary).nfc	toys-to-life	Trigger Happy (Legendary)	Mifare Classic	5E 6D 73 4C
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Ignitor.nfc	toys-to-life	Ignitor	Mifare Classic	C9 1D E8 B5
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Spyro (Chrome).nfc	toys-to-life	Spyro (Chrome)	Mifare Classic	D6 F2 3D 9B
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Slam Bam.nfc	toys-to-life	Slam Bam	Mifare Classic	08 AB F9 62
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Wrecking Ball.nfc	toys-to-life	Wrecking Ball	Mifare Classic	1A 89 E0 FD
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Zap.nfc	toys-to-life	Zap	Mifare Classic	F0 C2 46 84
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Double Trouble.nfc	toys-to-life	Double Trouble	Mifare Classic	C2 FC A6 5D
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Cynder (Meatallic Purple).nfc	toys-to-life	Cynder (Meatallic Purple)	Mifare Classic	26 B3 7C 61
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Stump Smash (Flocked).nfc	toys-to-life	Stump Smash (Flocked)	Mifare Classic	76 7F 0A 58
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Warnado (GITD).nfc	toys-to-life	Warnado (GITD)	Mifare Classic	84 C1 4A 2F
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Zap (GITD).nfc	toys-to-life	Zap (GITD)	Mifare Classic	52 18 BC 82
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Drill Sergeant (Gold).nfc	toys-to-life	Drill Sergeant (Gold)	Mifare Classic	F6 5C 14 57
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Wham Shell.nfc	toys-to-life	Wham Shell	Mifare Classic	BE A0 B2 AF
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Bash.nfc	toys-to-life	Bash	Mifare Classic	90 37 7C 9F
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Ghost Roaster.nfc	toys-to-life	Ghost Roaster	Mifare Classic	A3 C8 98 61
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Bash (Legendary).nfc	toys-to-life	Bash (Legendary)	Mifare Classic	C3 04 71 A7
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Warnado.nfc	toys-to-life	Warnado	Mifare Classic	D5 FF DF B5
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Stealth Elf.nfc	toys-to-life	Stealth Elf	Mifare Classic	3F 1D FA 00
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Hex.nfc	toys-to-life	Hex	Mifare Classic	4C 09 85 89
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Boomer.nfc	toys-to-life	Boomer	Mifare Classic	D5 A9 CB 0D
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Dino Rang.nfc	toys-to-life	Dino Rang	Mifare Classic	E5 96 CA 49
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Whisper Elf (SideKick).nfc	toys-to-life	Whisper Elf (SideKick)	Mifare Classic	67 0E 59 8C
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Trigger Happy.nfc	toys-to-life	Trigger Happy	Mifare Classic	9E 87 97 D5
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Zook.nfc	toys-to-life	Zook	Mifare Classic	9E 99 82 00
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Bash (Blue).nfc	toys-to-life	Bash (Blue)	Mifare Classic	E6 CC A9 5A
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Hex (Pearl).nfc	toys-to-life	Hex (Pearl)	Mifare Classic	36 62 B6 5F
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Whirlwind (Clear).nfc	toys-to-life	Whirlwind (Clear)	Mifare Classic	E2 CC 8F C2
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Gill Grunt (Sidekick).nfc	toys-to-life	Gill Grunt (Sidekick)	Mifare Classic	4B FA 40 2F
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Trigger Snappy (SideKick).nfc	toys-to-life	Trigger Snappy (SideKick)	Mifare Classic	DD 59 19 EF
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Prism Break.nfc	toys-to-life	Prism Break	Mifare Classic	8F 41 AB DF
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Cynder.nfc	toys-to-life	Cynder	Mifare Classic	75 C9 3B F2
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Terrafin.nfc	toys-to-life	Terrafin	Mifare Classic	0F 3E 93 2F
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Dino Rang (Silver).nfc	toys-to-life	Dino Rang (Silver)	Mifare Classic	86 BF 1A AA
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Whirlwind.nfc	toys-to-life	Whirlwind	Mifare Classic	25 77 CF 1E
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Chop Chop (Gold).nfc	toys-to-life	Chop Chop (Gold)	Mifare Classic	D6 0E A4 61
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Sonic Boom.nfc	toys-to-life	Sonic Boom	Mifare Classic	42 A1 C8 4E
BruceRFID/toys-to-life/Skylanders/Skylanders 1 Spyro's Adventure/1) Figures/Spyro.nfc	toys-to-life	Spyro	Mifare Classic	21 B5 89 A3
